Language,Glot500,SeamlessM4T,NLLB,Qwen,LLAMA,GPT-2,r50k_base,p50k_base,p50k_edit,cl100k_base,RoBERTa,GottBERT,CamemBERT,PhoBERT,RoCBert,XLM-RoBERTa,M2M100,MBart50,mT5,FlanT5,ByT5,CANINE,BLOOM,ArabicBERT,MuRIL,UTF-32,BERT Japanese
Pangasinan,0.00023017431868401668,0.00019587162874792828,0.0002862782323072519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.440722092876558e-05,4.000280019601372e-05,0.00037036295569658264,0.000474398645807502,0.0,0.00023447880572128287,0.00023126437372322794,0.00022144932067164275,0.00022436336894063097,0.00030945504173675694,4.2600818710279576e-05,4.2612205685243006e-05,0.0,0.0,0.0,0.0,0.0
Eastern Panjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8895053166897826e-05,2.9919382224595825e-05,0.7919937130425615,0.9700114405567738,0.9685491822787392,0.0,0.0,0.0,0.0,0.7919904936224856,2.9751500591311073e-05,3.055312615767705e-05,0.0,0.9660230452388815,0.0,0.0,0.9673610357672416
Papiamento,0.0001095290251916758,0.0,0.0019147728023030095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017092698159108237,0.0010281936463398228,0.0,0.00012192742879438158,0.00029837920416298663,0.0001097333479644464,0.00011221581345243171,0.008092660585184906,3.567326146360257e-06,3.659263975643939e-06,0.0,0.0,0.011661476914193801,0.0,0.016780752894455932
Southern Pashto,0.0004372267332916927,6.925607433485312e-05,0.0005078837407946072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003986579691022434,0.00040118940859961295,0.7494794007834216,0.23070889926391486,0.7408423488435893,0.00043783902118654376,0.0004719525350593312,0.00042567164905196845,0.00043729065872720506,0.7494755741203843,0.00039984564098510805,0.00040126133867267615,0.0,0.30407223262521255,0.29818715630534065,0.0,0.9310454507407717
Western Persian,0.00043410852713178294,0.0004292607833269191,0.0028420444957591366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1468364575767225e-05,2.3144183635210635e-05,0.7763859275053305,0.14932262715707204,0.7545692569714533,0.0004399405321763403,0.00043295900419429033,0.00042476372517786983,0.0004308243483781731,0.7763507048227832,2.271885642364306e-05,2.450379808870375e-05,0.0,0.002372446131517249,0.0014414496865418935,0.0,0.9586874123816611
Plateau Malagasy,6.968398313647608e-05,0.0,0.013500284025671086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8988784757298016e-05,5.821526549799521e-05,0.0002648987130337525,0.012839157018551699,0.0,7.47432037072629e-05,9.556980843562842e-05,6.406491911803961e-05,6.682131027043539e-05,0.00020142957446563612,5.8288466553157546e-05,5.995430850593863e-05,0.0,0.0,0.0,0.0,0.0
Polish,0.0,0.00015954248125375845,0.0016445349893227951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059605354342196444,0.008216584627035214,0.09532274191756472,0.0,0.00012495470391982907,0.0,0.0,0.050681078696299564,0.0,0.0,0.0,0.0,0.2518362008250327,0.0,0.25345957155013593
Portuguese,0.0006321794772955054,0.0006879451936995686,0.0007882818322536261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96513844400338e-05,1.8322065263196467e-05,0.016352478594789256,0.000894289454760017,0.0,0.0006324729693100021,0.0006374016184458486,0.0006324634451187374,0.0006261814744801512,0.011404945783602466,2.0724601137780603e-05,2.1307574842856636e-05,0.0,0.0,0.008502881915365289,0.0,0.07336863149345578
Dari,0.000363263049830214,0.0004088555074351131,0.0004542907763829368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1159053712245202e-05,1.1940612171304799e-05,0.7819978495724745,0.1401572044985325,0.7414573643410852,0.00036966868444156926,0.0004118050789293068,0.0003542603659663607,0.00035954534910693576,0.7820059993652548,1.1847274416047843e-05,1.2607107887426931e-05,0.0,0.0,0.0,0.0,0.9580790203769253
Ayacucho Quechua,0.0,0.0,0.001218218257554918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5900249505736905e-05,2.3597706302947353e-05,0.005152425933877201,0.0004960232617805525,0.0,1.0509942405515618e-05,1.0214713272998427e-05,1.0509831947787154e-05,1.067896883876893e-05,0.004187448323687088,2.867640469576127e-05,2.8904135820534222e-05,0.0,0.0,0.0,0.0,0.008828107930959143
Romanian,0.000316931005498064,0.0004215328919635994,0.002281265110281811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541655179124566,0.0006072741596638656,0.0,0.00031066807142664184,0.00031889710662202106,0.00031066387519416495,0.0003120507305330495,0.0004387129547317501,6.495088089632215e-06,6.855959714380719e-06,0.0,0.0,0.27833276314288974,0.0,0.2806111431039447
Rundi,0.0,0.0,0.0015540113708149084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166932091959655e-06,7.790831749197545e-06,0.00018017171147458795,0.0031220273665211345,0.003674633745386562,0.0,0.0,0.0,0.0,0.00011185404290223957,1.0327235674402914e-05,1.0379365820748353e-05,0.0,0.0,0.0,0.0,0.0
Russian,0.0001927439322727475,0.0015750984436527283,0.0009500712553441508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65712713810829e-05,1.724078480052412e-05,0.6759401720180593,0.0017045630180480545,0.09229162352220852,0.00019991146777855522,0.0001935184229538652,0.00019990861320539182,0.00019193627715598423,0.18722167304473786,1.7487612940833577e-05,1.7717428279850322e-05,0.0,0.0,0.37660477789747165,0.0,0.9498971651506477
Sango,0.00029575954748789235,0.00029066246820879255,0.0006297763082997251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001362757539881951,0.00013973253548795424,0.006267536650562003,0.002277677853198239,0.0,0.00030379131561892415,0.00029824344892838043,0.0002936619646998066,0.0002979210695366396,0.0034018091689473626,0.00014131644888997654,0.00014216813514502928,0.0,0.0,0.007203489529601274,0.0,0.02926661608399318
Sanskrit,0.0011728198988442838,0.0012002064355069071,0.0014642694255743056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.952169076751947e-05,7.070646065553727e-05,0.8483290858566225,0.44532489567570044,0.9672875292956704,0.0011754334410813989,0.0014037714660053344,0.0011754196248060557,0.001172127365020766,0.8483260133918928,7.034100734184264e-05,7.080119418014184e-05,0.0,0.9612387358801878,0.0,0.0,0.9661955335515984
Santali,0.0002612750221078865,0.0,0.0005590919807349029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8109419614457118e-05,2.8109128513456134e-05,0.8225974930362117,0.9831749028561393,0.9826828394106883,0.8224163176703085,0.8224534524077753,0.8224181360201511,0.6319763884797535,0.8225966607634588,2.903716895898984e-05,2.9102973596327206e-05,0.0,0.9823503845499726,0.9822664196317162,0.0,0.9810255207722671
Sicilian,4.995316890415236e-05,0.0,0.007309583026821265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3495507415067954e-05,3.2298698362455994e-05,0.011176250250442084,0.012902491153078028,0.0,5.3138915753562965e-05,0.00010306090899721736,5.313835101069144e-05,4.973936572360829e-05,0.011197038428908972,3.476084538375973e-05,3.660523088749382e-05,0.0,0.0,0.09235107507930913,0.0,0.11295168249139742
Shan,0.0007313194318151039,0.0007425956307745445,0.0010879983420977644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88408667844017,0.9263033882128371,0.9221138827093293,0.0007310633752400578,0.0007357148696149759,0.0007310606060606061,0.0007277784216015761,0.8840323945364439,0.0,0.0,0.0,0.9213246554364471,0.921406411582213,0.0,0.9201025539453559
Sinhala,0.0006387775551102205,0.0008377297523710744,0.000967388052258901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7756443739447863e-05,1.916476984585628e-05,0.8183594176325497,0.9657403707938957,0.964336482983527,0.000647152528872959,0.0006822057987492893,0.0006471444750040447,0.000642992302463579,0.8183494848961061,1.901307514552315e-05,1.9202040024732227e-05,0.0,0.9639541117186662,0.9639651275427833,0.0,0.9634515029558453
Slovak,1.45123136981729e-05,0.00018064336830403668,0.001347896170307376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5105055662130114e-05,1.534318877492309e-05,0.07791660817071458,0.0024951779045430294,0.0,1.4200511218403863e-05,1.2744535780284204e-05,1.4200309566748556e-05,1.1713167943401972e-05,0.060154222163278454,1.411188608885549e-05,1.5382012274845795e-05,0.0,0.0,0.25567233287485697,0.0,0.22686236774070984
Slovenian,3.0339345580315834e-05,0.00011458855546802263,0.0003867419142292377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699711130908993e-05,2.6111933153451128e-05,0.022594229089745697,0.000298350933024736,0.0,2.9564369022454138e-05,2.6627258324346632e-05,2.9563932002956393e-05,2.5341155303270275e-05,0.022538468126409545,2.6485355490225013e-05,2.7099326775296254e-05,0.0,0.0,0.12423817714637617,0.0,0.05725148160572515
Samoan,0.00016825103053756205,0.0,0.020018313283445423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2175243558091745e-05,2.2530303257881852e-05,0.007223199938786441,0.019776385187319424,0.010113603114226469,0.00017498272045635493,0.00017553406238480577,0.00017498118952212637,0.00017434304371255588,0.007168979090477653,2.5367592266689498e-05,2.6554518085286474e-05,0.0,0.0,0.0,0.0,0.0
Shona,0.00013746460286476233,8.224586029169865e-05,0.00013707831284012555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3207421858785435e-05,3.200409652435512e-05,0.00019780045889706465,0.0006233533083437918,0.0,0.00013342775913210376,0.00014003220740770378,0.00013342638968716643,0.00013524326882980762,0.00016094885540602445,3.445044647778635e-05,3.445471960749183e-05,0.0,0.0,0.0,0.0,0.0
Sindhi,4.014881828644844e-05,3.775959723096287e-05,0.0002643205074953744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9013286484595435e-05,1.9413800299943213e-05,0.7747708510680419,0.27171213858384097,0.7326212411514325,5.226093886776676e-05,4.8597949166545175e-05,3.919519205644108e-05,4.370132764633389e-05,0.7747659481820162,1.9285891647039253e-05,2.1284022509982205e-05,0.0,0.24294344399056442,0.0,0.0,0.9589292670710668
Somali,7.62011201564663e-05,0.0,0.0008729071445025035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.453330321779183e-05,6.886367288225077e-05,0.0001475600938482197,0.0005337517084098242,0.0,8.444315769156534e-05,8.033511218224594e-05,8.444213904001351e-05,8.21962847279303e-05,0.00010731310575424169,7.085665698292355e-05,7.097639865753212e-05,0.0,0.0,0.0,0.0,0.0
Southern Sotho,0.0001672980175184924,0.0,0.0009170880042475654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6256990505917546e-05,1.5471613457209386e-05,0.0002976122341521485,0.0007682727610914326,0.0,0.00016933367200067733,0.00016749593576038228,0.00016933207902163687,0.00016314309568822395,0.000230918166154502,2.2380448440242604e-05,2.241858051953459e-05,0.0,0.0,0.0,0.0,0.0
Spanish,0.00025873965041398343,0.00025741769407939305,0.001287105908493544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01604162150444396,0.0005001842784183646,0.0,0.00026588673225206064,0.00026050146532074245,0.000265883011474951,0.00026645659074584676,0.006811217563321826,0.0,0.0,0.0,0.0,0.0,0.0,0.003658419177818427
Sardinian,0.00014202191871612186,0.0,0.006690091683343417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416020737075096e-06,8.255797633888399e-06,0.005352153101969491,0.006272439824851543,0.0,0.00014621104520010027,0.00014615609470914936,0.0001462095182396374,0.00014493593831526466,0.005547207437471035,9.678980480722697e-06,9.953517075258542e-06,0.0,0.0,0.03771237182845595,0.0,0.04974146919263205
Serbian,0.00019196408794908522,0.00024289858983874232,0.0018217640073410343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0686386612094852e-05,1.1133253916122066e-05,0.6444690492038299,0.022293476188846906,0.2842789670612771,0.00019817116326472837,0.0002005238686067351,0.00019816835817515252,0.00019870026649212213,0.15483106105512745,1.0718963776333815e-05,1.1658589854695108e-05,0.0,0.26907510757040004,0.4785693553068662,0.0,0.9603697680390311
Swati,0.0001875946347934449,0.0001834766198364437,0.00023590160282033472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218209909517509e-06,7.958045185780565e-06,0.0002647624535692315,0.0004775509868014788,0.0,0.00018722890814341735,0.00037319985950122936,0.00018722696068233826,0.00018301216492625687,0.00025272137776298433,1.0285067795738554e-05,1.0287078058348307e-05,0.0,0.0,0.0,0.0,0.0
Sundanese,0.0002056701683331224,0.00017707092495412253,0.00024146423914618245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771059007645822e-05,3.6351078718260966e-05,0.0003235925969204771,0.0005013497878904743,0.0,0.00021911504909546568,0.00022941041523285156,0.00020541754539727753,0.0002112877366111933,0.0002605814689349663,4.40134387699711e-05,4.4449877207214217e-05,0.0,0.0,0.0,0.0,0.0
Swedish,0.00036854840001922863,0.0003724616736937769,0.0004916567342073898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9501350468519947e-05,2.0789588574042118e-05,0.03966477493038176,0.0006558691176738508,0.0,0.00037542822281665025,0.00037264232070171417,0.0003597797522212489,0.00036854533790147553,0.01239907279204717,2.5827970954601807e-05,2.6854288629894193e-05,0.0,0.0,0.0,0.0,0.08692907267561858
Swahili,0.0,0.0,0.000608877734380801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7850130305951234e-05,2.542846971469257e-05,4.375180476194643e-05,0.0004817218374506917,0.0,0.0,1.309723386420788e-05,0.0,0.0,6.488576860437201e-06,2.571959759852443e-05,2.5754989109318892e-05,0.0,0.0,0.0,0.0,0.0
Silesian,4.592949822023194e-05,0.00011049357479862546,0.0003646328257939051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511050635604099,0.0005260428800096191,0.07760009686041855,5.0784106605996587e-05,0.0004653603572383338,5.0783590806138724e-05,4.8312913075406795e-05,0.05086560556297446,3.5001015029435853e-06,3.7061607510164145e-06,0.0,0.0,0.11099815634853628,0.0,0.15639119010934208
Tamil,0.0007950329370788219,0.0010782373781058569,0.0008648981671267609,1.2100567819144913e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.592521151005359e-05,6.589842124467473e-05,0.8763008215715189,0.9652205775133946,0.9619133266898379,0.0008080155138978668,0.0008152284677780948,0.000795574616197402,0.0007956888133386379,0.8762888046073887,6.565732711453069e-05,6.616579162407243e-05,0.0,0.9615374984349568,0.0,0.0,0.9627385871080582
Tamasheq (Latin script),0.0023742600400323667,0.0004096590971999247,0.002779069509953719,0.0007214466410568725,0.0,0.0,0.0,0.0,0.0,0.0,0.0014833245609837792,0.001479035262078788,0.06470147389457906,0.04905293382114574,0.14727933371896462,0.0038458519739423907,0.007458123239471917,0.003845814243247751,0.002379535990481856,0.046767668540088514,0.001481904761904762,0.001485376166427243,0.0,0.14665214820099315,0.2850270516915455,0.0,0.22421340884111696
Tamasheq (Tifinagh script),0.01689938831470154,0.0,0.004746628031322225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001464064776205939,0.0014652815746309458,0.7239484288215533,0.8657251782198554,0.8064666898361756,0.7234579282601408,0.7235384123888151,0.7234602458913352,0.07745909446902187,0.7991684404398223,0.0014640844417862168,0.001465531357458654,0.0,0.3505510026572612,0.8057272378215687,0.0,0.804488637061983
Tatar,1.485906179883802e-05,1.3899120185692246e-05,0.00012509382036527395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2694590026188367e-06,3.297989875171083e-06,0.7254858411993337,0.11407355703218637,0.41413754674798137,0.00020423698917543958,0.0005439523785087494,0.00020423509315905272,1.079447322970639e-05,0.27262045235946814,2.0836545634118593e-06,3.8075511354117487e-06,0.0,0.3934836585431679,0.585111281657713,0.0,0.9517797526684535
Telugu,0.002167937749216058,0.0024120299996231204,0.002286030095209385,3.429201497242131e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010172186046376449,0.00010306330264175921,0.8426722372409273,0.9490420620043901,0.9478759083286752,0.0021999974712672743,0.7849468200564359,0.0021999696555909574,0.0021689888024617487,0.8426728261760927,0.00010222269574206479,0.00010316526310963028,0.0,0.9476597516471136,0.004753945007590976,0.0,0.9463382926476961
Tajik,7.545556296137932e-05,0.00019268235243743176,0.0007172142115460784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.249121217328813e-06,6.330716637123322e-06,0.6114344891618755,0.06350714519009303,0.2998859940314522,0.0062104982513369825,0.01787975290641906,0.0062104495518596065,7.518938325908381e-05,0.17634124890061564,5.756301231080956e-06,6.958579058156325e-06,0.0,0.04927909639808453,0.5713453601384636,0.0,0.9554477802430835
Tagalog,0.0023520850389198602,0.0022702187437286777,0.0024207608463883003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.345712807330875e-06,7.766266445069197e-06,0.002489360592080256,0.002693992232046938,0.0,0.0023647027147255424,0.0024576280568132758,0.0023529687207342197,0.00236107773796216,0.002538670802862215,1.5300205328755513e-05,1.5307840675994243e-05,0.0,0.0,0.0,0.0,0.0
Thai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102461351504206e-06,3.845591798121813e-06,0.9365667388578593,0.03049974152761417,0.9580660409210615,0.0,0.0,0.0,0.0,0.9364744758432088,2.801744366042298e-06,4.018339702401762e-06,0.0,0.9144489550443542,0.9601849231059534,0.0,0.9601628331630174
Tigrinya,1.0417860379835189e-05,0.0,0.0014072712893396292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653902201291244e-05,2.6535692919312195e-05,0.7706288105817919,0.9743595251392648,0.9751276227314638,9.361224107705139e-05,0.0014854916977519558,9.361144442458747e-05,2.2447696866301518e-05,0.770623716466683,2.6423046180878963e-05,2.7939516534605884e-05,0.0,0.9723505481624491,0.9724091831089803,0.0,0.9701880257298368
Tok Pisin,0.0014027640550859346,0.0,0.001705205108359133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014134031991174848,0.0014140225262779331,0.0015428515791759973,0.001683001683001683,0.0019368267949969019,0.0014084643852781474,0.0014111769024666991,0.0014084507042253522,0.001406741325095162,0.001483094598907391,0.0014149349552289238,0.0014160970071740863,0.0,0.00122787731512732,0.0013772645407352474,0.0,0.001115040104481106
Tswana,1.1182930375075484e-05,6.945007118632297e-05,0.00041670525048615614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962607594735124e-06,1.5069318866787222e-05,0.0001937392418834435,0.0004480321347186281,0.0,1.807321459231346e-05,6.557377049180328e-05,1.8073051273246463e-05,1.814322259919807e-05,0.00014371367636829792,1.5467904098994586e-05,1.5483807034603212e-05,0.0,0.0,0.0,0.0,0.0
Tsonga,0.0001606187528571605,0.0,0.003238216131497481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5528553127062386e-05,1.4897801084559918e-05,0.00026467474414774734,0.002713438056786047,0.0,0.00015924760191846524,0.000177899290275463,0.0001592461101795734,0.0001606562334618583,0.00021528762979359988,1.9206637814028527e-05,1.9327779817932315e-05,0.0,0.0,0.0,0.0,0.0
Turkmen,1.2571500408573764e-05,0.00012385741534345663,0.00034680505839949466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7551136210111055e-06,7.20783058714988e-06,0.09051215814005728,0.00032452446103125026,0.0,1.8851918182675087e-05,0.00035015296155689065,1.8851740486940458e-05,1.8086943939517258e-05,0.04756923779809675,9.90063067017369e-06,1.090227203349178e-05,0.0,0.0,0.4106100346899061,0.0,0.4467998741666075
Tumbuka,0.000134165975508611,4.697040864255519e-05,0.00019962658086637936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7876342247452296e-05,5.24397598259e-05,0.01272977754966977,0.012770447791193488,0.0,0.00013951987722250804,0.0001430374421539756,0.00013951866062085803,0.0001418359242028821,0.012681054651560159,5.256257136099098e-05,5.323254637885603e-05,0.0,0.0,0.10051881784870381,0.0,0.10057856530299188
Turkish,0.0001987051050653243,0.0,0.00042843002555806705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824909817914348e-06,7.89384359138308e-06,0.0786548334822578,0.0010710715475793784,0.24155328860840636,0.00019363583553863036,0.00019289060347203087,0.00019363271101931486,0.00019064738404553748,0.04784499802293397,1.0347539355141347e-05,1.1261979931151763e-05,0.0,0.0,0.17820807681105566,0.0,0.21410716314704498
Twi,0.0003051126263564246,0.0,0.0030334756113929826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001236624451702541,0.0001270226594310796,0.07268865606821892,0.06450802778114553,0.17917167384442004,0.0012899093505084021,0.001406240076934941,0.0012898978756716365,0.00030306001479645954,0.07262231062167997,0.00012806861550508433,0.00013022066483568519,0.0,0.2934937752755531,0.29361074258223707,0.0,0.04342461860500579
Central Atlas Tamazight,0.00033219977445383736,0.0004082632481424022,0.001249295740146486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.057752106919045e-05,8.060911176086941e-05,0.7947747474965936,0.962381686938668,0.962082514734774,0.7947460178236906,0.794744025824902,0.7947374120194911,0.0003320749440715884,0.7947730934333878,8.111300562552492e-05,8.204472733082593e-05,0.0,0.3460311575565184,0.9602510038134824,0.0,0.9601330913490623
Uyghur,2.4725546434576205e-05,3.589719044656105e-05,0.001711119886084886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3284940722594497e-05,1.3780477001368204e-05,0.8584667924372409,0.3285045734061961,0.9480198556347951,3.57325773908072e-05,0.06226876825513775,3.57321517901808e-05,3.555576625639263e-05,0.8584534009201356,1.3688905923971817e-05,1.4487032295216743e-05,0.0,0.302062466037843,0.6538306705245943,0.0,0.9696307957950333
Ukrainian,0.000455237363606618,0.0018094089264173703,0.0013636304037132705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.931867389706613e-06,1.0299757269053693e-05,0.6848141410999384,0.021404089734849013,0.11817784607227544,0.0004587729907828336,0.0004673701817824023,0.00045876661291219484,0.00045857360679606087,0.2430338704045493,1.0341710808535634e-05,1.13033518205932e-05,0.0,0.0,0.6232960494769496,0.0,0.9520300030526362
Umbundu,0.00011743368258980415,0.0,0.009920557527531822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001360775642116006,0.00014046800634584877,0.011075816400275634,0.009799695628843126,0.0,0.00012773159334518398,0.00014856160531426086,0.00011708604760080044,0.00012421845886298705,0.010640664628371292,0.00014363424092986597,0.00014453945166296444,0.0,0.0,0.020537457413007696,0.0,0.05168964467446614
Urdu,0.0,0.0,0.00042558130537393124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0185945423810675e-06,2.2078954340722424e-06,0.7747439022155437,0.3451971295821361,0.8960083449235049,0.0,3.650434401693802e-05,0.0,0.0,0.7747415269370599,2.1952499182269407e-06,3.897723729342064e-06,0.0,0.0,0.0,0.0,0.9561967994552264
Northern Uzbek,0.0,0.0005980404631632523,0.0004326305208108005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.694247981473368e-05,0.00037310406358990995,0.0,0.0,0.0,0.0,0.0,4.939918244353056e-05,6.814936978870288e-06,6.822538939640998e-06,0.0,0.0,0.0,0.0,0.0
Venetian,0.00017629030945729706,0.0,0.006615286640760043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8990466785673593e-05,1.836429246972187e-05,0.02177898978993513,0.005875176889669644,0.10618344071309693,0.00018423897022698242,0.00025296937865902137,0.00017195426016679562,0.00017861129716454564,0.020977493466474238,2.191404580766042e-05,2.2941304671996697e-05,0.0,0.0,0.012105247282854587,0.0,0.032061525382368915
Vietnamese,0.0,0.0,0.0006969136680415304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788191952538156,0.00035905095651174814,0.0,0.0,0.0,0.0,0.0,0.15884822466260287,0.0,0.0,0.0,0.0,0.5684370637384618,0.0,0.6012418792584376
Waray,0.0001371553970648745,8.637283450964908e-05,0.0002961390866577002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022535719114796953,0.0003530420456264815,0.0,0.00014079625698566045,0.0002495659722222222,0.00012996436810241193,0.00013677012098895318,0.0001884756866364239,6.186089958120171e-06,6.188731557579958e-06,0.0,0.0,0.0,0.0,0.0
Wolof,0.0,0.00014053915932030152,0.0011754334410813989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668279493382667e-05,2.545803243353332e-05,0.011897296544035674,0.002847247505157719,0.0,0.0,2.2581009371118888e-05,0.0,0.0,0.020767363310111885,2.7047390892757094e-05,2.8086055674586935e-05,0.0,0.0,0.0,0.0,0.07387889108789371
Xhosa,9.482910440684395e-05,0.0,0.00047210419617317893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010081237976023455,0.00010513716356107661,0.00022268172419277876,0.0004107092435249121,0.0,0.0001006835292933135,0.00027714265918381487,0.00010068240295335049,0.00010142559305798163,0.0001583591458741108,0.00010902668246342155,0.00010913059294288832,0.0,0.0,0.0,0.0,0.0
Eastern Yiddish,0.001310615989515072,0.0014428578536245585,0.0014329213684399068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7307864497836144e-05,3.799384499711047e-05,0.8220511330621731,0.344111921195875,0.9581335300627075,0.0013174530657345332,0.0013648324889045992,0.001306814559826608,0.0013082897999140005,0.8220708560036549,3.777313455386946e-05,3.946244968537665e-05,0.0,0.0,0.9463525351240832,0.0,0.9575844988897956
Yoruba,0.012562237569694606,0.012345542928318692,0.013855972839206782,0.012427511940226295,0.0,0.0,0.0,0.0,0.0,0.0,0.00019564972829143985,0.00019721968348645919,0.21701345910802466,0.001130138711929802,0.04421680975717602,0.013234523431675757,0.012608288563455052,0.013234425745497491,0.012563649666324245,0.1874561761535483,0.00019867370252526316,0.00019901923321869825,0.0,0.04124340548630097,0.4168782772153151,0.0,0.43153839641012615
Yue Chinese,0.0003613369467028004,0.0,0.010601947948267604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887144259077527,0.37951007602268616,0.0,0.00045056410626103885,0.002644895962329343,0.0004325337466433579,0.0006551299873767636,0.8887867647058824,0.0,0.0,0.0,0.23229613017767275,0.9040851143858895,0.0,0.0
Chinese (Simplified),0.0,0.0,0.01484302967094424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438534278959811,0.41056087344813275,0.0,0.0,0.0011146928569276656,0.0,0.0,0.8460524739427339,0.0,0.0,0.0,0.10909453530115676,0.8600731215330307,0.0,0.03535620984254748
Chinese (Traditional),0.00040241448692152917,0.0,0.011701896514262657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885480572597137,0.3864904435914685,0.0,0.0005410405431348936,0.0030479645544024504,0.0005235784844148137,0.0008368330518061647,0.8866116189914479,0.0,0.0,0.0,0.2535257461462775,0.9087467018469657,0.0,0.0
Standard Malay,0.00012732597267948415,8.72493761669604e-05,0.0013611140194744007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858166175801102e-05,2.667567711760417e-05,0.0002837464854128511,0.0005877852624507847,0.0,0.00014093439503910928,0.0001575919943266882,0.00014093191226988462,0.0001368045200213415,0.0002311018339048755,2.7620017607761223e-05,2.769210532692261e-05,0.0,0.0,0.0,0.0,0.0
Zulu,2.7151409836955783e-05,0.0,0.0006526083941754701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159732370668205e-05,3.068355284858434e-05,0.0001595405232929164,0.00030841652463274084,0.0,3.236664940445365e-05,0.00014029672757882923,2.1577533472148797e-05,2.169620967217027e-05,0.00010356318267936229,3.434113105949257e-05,3.4390615488845404e-05,0.0,0.0,0.0,0.0,0.0
